STUDENT_ID	PRE_STATE	ACTION	POST_STATE	ERROR	SEQNUM	GOAL	ACTION_LABEL
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,@"	Numerator4UnitsUpdateComboBoxml	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,@"	0	11	FALSE	UpdateComboBox(ml)
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,@"	Numerator4ValueUpdateTextField400	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,@"	0	12	FALSE	UpdateTextField(400)
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,@"	Numerator4SubstanceUpdateComboBoxH2O	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,@"	0	13	FALSE	UpdateComboBox(H2O)
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,@"	doneButtonPressed-1	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,@"	1	14	FALSE	ButtonPressed(-1)
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,@"	Denominator1ValueUpdateTextField1	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,Denominator1ValueUpdateTextField1,@"	0	15	FALSE	UpdateTextField(1)
af909b7180020c66014000949483c4b5	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,Denominator1ValueUpdateTextField1,@"	doneButtonPressed-1	"Numerator1UnitsUpdateComboBoxml,Denominator1UnitsUpdateComboBoxL,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4ValueUpdateTextField400,Numerator4SubstanceUpdateComboBoxH2O,Denominator1ValueUpdateTextField1,doneButtonPressed-1,@"	0	16	TRUE	ButtonPressed(-1)
af8f083d80020c6600baa0603c43e31f	"@"	Denominator1SubstanceUpdateComboBoxH2O	"Denominator1SubstanceUpdateComboBoxH2O,@"	0	1	FALSE	UpdateComboBox(H2O)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,@"	Numerator1SubstanceUpdateComboBoxH2O	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,@"	0	2	FALSE	UpdateComboBox(H2O)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,@"	Term0DefinitionUpdateComboBoxGiven Value	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,@"	0	3	FALSE	UpdateComboBox(Given Value)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,@"	Term1DefinitionUpdateComboBoxUnit Conversion	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	0	4	FALSE	UpdateComboBox(Unit Conversion)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	Numerator1UnitsUpdateComboBoxL	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	1	5	FALSE	UpdateComboBox(L)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	Numerator1SubstanceUpdateComboBoxCOH4	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	1	6	FALSE	UpdateComboBox(COH4)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	Denominator1ValueUpdateTextField1	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,@"	0	7	FALSE	UpdateTextField(1)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,@"	Denominator1UnitsUpdateComboBoxL	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,@"	0	8	FALSE	UpdateComboBox(L)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,@"	Numerator1UnitsUpdateComboBoxml	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	0	9	FALSE	UpdateComboBox(ml)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	Numerator1ValueUpdateTextField1000	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	0	10	FALSE	UpdateTextField(1000)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	Numerator1SubstanceUpdateComboBoxCOH4	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	1	11	FALSE	UpdateComboBox(COH4)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	Denominator1CancelUpdateCheckBox: true	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,@"	0	12	FALSE	UpdateCheckBox(: true)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,@"	Numerator0CancelUpdateCheckBox: true	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,@"	0	13	FALSE	UpdateCheckBox(: true)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,@"	Numerator4ValueUpdateTextField400	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,@"	0	14	FALSE	UpdateTextField(400)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,@"	Numerator4UnitsUpdateComboBoxml	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,@"	0	15	FALSE	UpdateComboBox(ml)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,@"	Numerator4SubstanceUpdateComboBoxH2O	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4SubstanceUpdateComboBoxH2O,@"	0	16	FALSE	UpdateComboBox(H2O)
af8f083d80020c6600baa0603c43e31f	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4SubstanceUpdateComboBoxH2O,@"	doneButtonPressed-1	"Denominator1SubstanceUpdateComboBoxH2O,Numerator1SubstanceUpdateComboBoxH2O,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Denominator1ValueUpdateTextField1,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Denominator1CancelUpdateCheckBox: true,Numerator0CancelUpdateCheckBox: true,Numerator4ValueUpdateTextField400,Numerator4UnitsUpdateComboBoxml,Numerator4SubstanceUpdateComboBoxH2O,doneButtonPressed-1,@"	0	17	TRUE	ButtonPressed(-1)
af929fc680020c66002203c11e1d75c2	"@"	Term0DefinitionUpdateComboBoxGiven Value	"Term0DefinitionUpdateComboBoxGiven Value,@"	0	1	FALSE	UpdateComboBox(Given Value)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,@"	Denominator1UnitsUpdateComboBoxml	"Term0DefinitionUpdateComboBoxGiven Value,@"	1	2	FALSE	UpdateComboBox(ml)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,@"	Denominator1UnitsUpdateComboBoxL	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,@"	0	3	FALSE	UpdateComboBox(L)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,@"	Numerator1UnitsUpdateComboBoxml	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	0	4	FALSE	UpdateComboBox(ml)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	Denominator1ValueUpdateTextField1000	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	1	5	FALSE	UpdateTextField(1000)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,@"	Numerator1ValueUpdateTextField1000	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	0	6	FALSE	UpdateTextField(1000)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,@"	Numerator1SubstanceUpdateComboBoxH2O	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,@"	0	7	FALSE	UpdateComboBox(H2O)
af929fc680020c66002203c11e1d75c2	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,@"	Denominator1SubstanceUpdateComboBoxH2O	"Term0DefinitionUpdateComboBoxGiven Value,Denominator1UnitsUpdateComboBoxL,Numerator1UnitsUpdateComboBoxml,Numerator1ValueUpdateTextField1000,Numerator1SubstanceUpdateComboBoxH2O,Denominator1SubstanceUpdateComboBoxH2O,@"	0	8	FALSE	UpdateComboBox(H2O)
