STUDENT_ID	PRE_STATE	ACTION	POST_STATE	ERROR	SEQNUM	GOAL	ACTION_LABEL
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Numerator2SubstanceUpdateComboBoxCOH4	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	0	14	FALSE	UpdateComboBox(COH4)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Denominator2SubstanceUpdateComboBoxCOH4	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	0	15	FALSE	UpdateComboBox(COH4)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Denominator2ValueUpdateTextField6.02	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	1	16	FALSE	UpdateTextField(6.02)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Numerator2ValueUpdateTextField1	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	0	17	FALSE	UpdateTextField(1)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Denominator2ValueUpdateTextField32.04	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	0	18	FALSE	UpdateTextField(32.04)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,@"	Term1DefinitionUpdateComboBoxUnit Conversion	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	0	19	FALSE	UpdateComboBox(Unit Conversion)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,@"	Term2DefinitionUpdateComboBoxMolecular Weight	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	0	20	FALSE	UpdateComboBox(Molecular Weight)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	Numerator0CancelUpdateCheckBox: true	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	0	21	FALSE	UpdateCheckBox(: true)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	Denominator2CancelUpdateCheckBox: true	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2CancelUpdateCheckBox: true,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	0	22	FALSE	UpdateCheckBox(: true)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2CancelUpdateCheckBox: true,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	Denominator0CancelUpdateCheckBox: true	"Denominator0CancelUpdateCheckBox: true,Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2CancelUpdateCheckBox: true,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	0	23	FALSE	UpdateCheckBox(: true)
2dbadbae80020c6600c5505b5a6cd90d	"Denominator0CancelUpdateCheckBox: true,Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2CancelUpdateCheckBox: true,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	Numerator1CancelUpdateCheckBox: true	"Denominator0CancelUpdateCheckBox: true,Denominator1SubstanceUpdateComboBoxH2O,Denominator1UnitsUpdateComboBoxkg,Denominator1ValueUpdateTextField1,Denominator2CancelUpdateCheckBox: true,Denominator2SubstanceUpdateComboBoxCOH4,Denominator2UnitsUpdateComboBoxg,Denominator2ValueUpdateTextField32.04,Denominator4SubstanceUpdateComboBoxH2O,Denominator4UnitsUpdateComboBoxkg,Numerator0CancelUpdateCheckBox: true,Numerator1CancelUpdateCheckBox: true,Numerator1SubstanceUpdateComboBoxH2O,Numerator1UnitsUpdateComboBoxg,Numerator1ValueUpdateTextField1000,Numerator2SubstanceUpdateComboBoxCOH4,Numerator2UnitsUpdateComboBoxmol,Numerator2ValueUpdateTextField1,Numerator4SubstanceUpdateComboBoxCOH4,Numerator4UnitsUpdateComboBoxmol,Term0DefinitionUpdateComboBoxGiven Value,Term1DefinitionUpdateComboBoxUnit Conversion,Term2DefinitionUpdateComboBoxMolecular Weight,@"	0	24	FALSE	UpdateCheckBox(: true)
