STUDENT_ID	 Problem	PRE_STATE	ACTION	POST_STATE	ERROR	 seqNum	GOAL
alexlynn	Tutorial 2	6.png	point(5 5)	180.png	FALSE	12	FALSE
alexlynn	Tutorial 2	180.png	point(4 4)	181.png	FALSE	13	FALSE
alexlynn	Tutorial 2	181.png	point(3 3)	182.png	FALSE	14	FALSE
alexlynn	Tutorial 2	182.png	point(2 2)	183.png	FALSE	15	FALSE
alexlynn	Tutorial 2	183.png	point(1 1)	184.png	FALSE	16	FALSE
alexlynn	Tutorial 2	184.png	point(-1 -1)	185.png	FALSE	17	FALSE
alexlynn	Tutorial 2	185.png	point(-2 -2)	186.png	FALSE	18	FALSE
alexlynn	Tutorial 2	186.png	point(-3 -3)	187.png	FALSE	19	FALSE
alexlynn	Tutorial 2	187.png	point(-4 -4)	188.png	FALSE	20	FALSE
alexlynn	Tutorial 2	188.png	point(-5 -5)	7.png	FALSE	21	FALSE
annalisemarie	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
annalisemarie	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
annalisemarie	Tutorial 2	7.png	line(5 5 -5 -5)	7.png	FALSE	2	FALSE
baseball	Tutorial 2	0.png	line(0 0 0 0)	121.png	FALSE	0	FALSE
baseball	Tutorial 2	121.png	line(1 -1 1 -1)	202.png	FALSE	1	FALSE
baseball	Tutorial 2	202.png	line(2 -2 2 -2)	203.png	FALSE	2	FALSE
baseball	Tutorial 2	203.png	line(3 -3 3 -3)	204.png	FALSE	3	FALSE
baseball	Tutorial 2	204.png	line(4 -4 4 -4)	205.png	FALSE	4	FALSE
baseball	Tutorial 2	205.png	line(5 -5 5 -5)	206.png	FALSE	5	FALSE
baseball	Tutorial 2	206.png	line(-1 1 -1 1)	207.png	FALSE	6	FALSE
baseball	Tutorial 2	207.png	line(-2 2 -2 2)	208.png	FALSE	7	FALSE
baseball	Tutorial 2	208.png	line(-3 3 -3 3)	209.png	FALSE	8	FALSE
baseball	Tutorial 2	209.png	line(-4 4 -4 4)	210.png	FALSE	9	FALSE
baseball	Tutorial 2	210.png	line(-5 5 -5 5)	6.png	FALSE	10	FALSE
baseball	Tutorial 2	6.png	line(-1 -1 -1 -1)	211.png	FALSE	11	FALSE
baseball	Tutorial 2	211.png	line(-2 -2 -2 -2)	212.png	FALSE	12	FALSE
baseball	Tutorial 2	212.png	line(-3 -3 -3 -3)	213.png	FALSE	13	FALSE
baseball	Tutorial 2	213.png	line(-4 -4 -5 -5)	214.png	FALSE	14	FALSE
baseball	Tutorial 2	214.png	line(1 1 2 2)	215.png	FALSE	15	FALSE
baseball	Tutorial 2	215.png	line(3 3 4 4)	216.png	FALSE	16	FALSE
baseball	Tutorial 2	216.png	line(5 5 4 4)	7.png	FALSE	17	FALSE
beadloom	Tutorial 2	0.png	triangle(-5 5 0 0 0 0)	175.png	FALSE	0	FALSE
beadloom	Tutorial 2	175.png	triangle(5 -5 0 0 0 0)	6.png	FALSE	1	FALSE
beadloom	Tutorial 2	6.png	triangle(5 5 0 0 0 0)	184.png	FALSE	2	FALSE
beadloom	Tutorial 2	184.png	triangle(-5 -5 0 0 0 0)	7.png	FALSE	3	FALSE
bear	Tutorial 2	0.png	point(5 5)	1.png	FALSE	0	FALSE
bear	Tutorial 2	1.png	point(4 4)	283.png	FALSE	1	FALSE
bear	Tutorial 2	283.png	point(3 3)	284.png	FALSE	2	FALSE
bear	Tutorial 2	284.png	line(0 0 0 0)	285.png	FALSE	3	FALSE
bear	Tutorial 2	285.png	line(0 0 0 0)	285.png	FALSE	4	FALSE
bear	Tutorial 2	285.png	line(0 0 0 0)	285.png	FALSE	5	FALSE
bear	Tutorial 2	285.png	undo	285.png	FALSE	7	FALSE
bear	Tutorial 2	285.png	undo	284.png	FALSE	8	FALSE
bear	Tutorial 2	284.png	undo	283.png	FALSE	9	FALSE
bear	Tutorial 2	283.png	undo	1.png	FALSE	10	FALSE
bear	Tutorial 2	1.png	undo	0.png	FALSE	11	FALSE
bear	Tutorial 2	32.png	line(5 5 0 0)	286.png	FALSE	12	FALSE
bear	Tutorial 2	286.png	line(-5 -5 0 0)	287.png	FALSE	13	FALSE
bear	Tutorial 2	287.png	line(-5 5 0 0)	288.png	FALSE	14	FALSE
bear	Tutorial 2	288.png	line(5 -5 0 0)	7.png	FALSE	15	FALSE
bear	Tutorial 2	7.png	undo	288.png	FALSE	4	FALSE
Bellerockshersocks	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
Bellerockshersocks	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
BOSS	Tutorial 2	0.png	point(-5 5)	5.png	FALSE	0	FALSE
BOSS	Tutorial 2	5.png	point(0 0)	369.png	FALSE	1	FALSE
BOSS	Tutorial 2	369.png	point(5 -5)	370.png	FALSE	2	FALSE
BOSS	Tutorial 2	370.png	point(-5 -5)	371.png	FALSE	3	FALSE
BOSS	Tutorial 2	371.png	line(5 -5 0 0)	372.png	FALSE	4	FALSE
BOSS	Tutorial 2	372.png	line(-5 0 0 0)	373.png	FALSE	5	FALSE
BOSS	Tutorial 2	373.png	undo	372.png	FALSE	7	FALSE
BOSS	Tutorial 2	372.png	line(0 -5 0 0)	374.png	FALSE	7	FALSE
BOSS	Tutorial 2	374.png	undo	372.png	FALSE	9	FALSE
BOSS	Tutorial 2	372.png	line(5 -5 -5 5)	375.png	FALSE	9	FALSE
BOSS	Tutorial 2	375.png	line(5 -5 -5 5)	375.png	FALSE	10	FALSE
BOSS	Tutorial 2	375.png	line(5 5 -5 5)	376.png	FALSE	11	FALSE
BOSS	Tutorial 2	376.png	undo	375.png	FALSE	13	FALSE
BOSSSA	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
BOSSSA	Tutorial 2	6.png	line(5 -5 -5 5)	6.png	FALSE	1	FALSE
BOSSSA	Tutorial 2	6.png	line(5 -5 -5 5)	6.png	FALSE	2	FALSE
BOSSSA	Tutorial 2	6.png	line(5 -5 -5 5)	6.png	FALSE	3	FALSE
BOSSSA	Tutorial 2	6.png	point(0 0)	6.png	FALSE	4	FALSE
BOSSSA	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	5	FALSE
BOSSSA	Tutorial 2	0.png	line(-5 -5 5 5)	117.png	FALSE	0	FALSE
BOSSSA	Tutorial 2	117.png	line(-5 5 5 -5)	7.png	FALSE	1	FALSE
Cammie	Tutorial 2	0.png	point(0 0)	121.png	FALSE	0	FALSE
Cammie	Tutorial 2	121.png	point(-1 -1)	378.png	FALSE	1	FALSE
Cammie	Tutorial 2	378.png	line(-5 -5 5 5)	117.png	FALSE	2	FALSE
Cammie	Tutorial 2	117.png	line(-5 5 5 -5)	7.png	FALSE	3	FALSE
cassie314	Tutorial 2	0.png	point(0 0)	121.png	FALSE	0	FALSE
cassie314	Tutorial 2	121.png	point(1 1)	122.png	FALSE	1	FALSE
cassie314	Tutorial 2	122.png	point(2 2)	123.png	FALSE	2	FALSE
cassie314	Tutorial 2	123.png	point(3 3)	124.png	FALSE	3	FALSE
cassie314	Tutorial 2	124.png	point(4 4)	125.png	FALSE	4	FALSE
cassie314	Tutorial 2	125.png	point(5 5)	72.png	FALSE	5	FALSE
cassie314	Tutorial 2	72.png	point(-1 -1)	402.png	FALSE	6	FALSE
cassie314	Tutorial 2	402.png	point(-2 -2)	403.png	FALSE	7	FALSE
cassie314	Tutorial 2	403.png	point(-3 -3)	404.png	FALSE	8	FALSE
cassie314	Tutorial 2	404.png	point(-4 -4)	405.png	FALSE	9	FALSE
cassie314	Tutorial 2	405.png	point(-5 -5)	117.png	FALSE	10	FALSE
cassie314	Tutorial 2	117.png	point(-1 1)	406.png	FALSE	11	FALSE
cassie314	Tutorial 2	406.png	point(-2 2)	407.png	FALSE	12	FALSE
cassie314	Tutorial 2	407.png	point(-3 3)	408.png	FALSE	13	FALSE
cassie314	Tutorial 2	408.png	point(-4 4)	409.png	FALSE	14	FALSE
cassie314	Tutorial 2	409.png	point(-5 5)	74.png	FALSE	15	FALSE
cassie314	Tutorial 2	74.png	point(1 -1)	410.png	FALSE	16	FALSE
cassie314	Tutorial 2	410.png	point(2 -2)	411.png	FALSE	17	FALSE
cassie314	Tutorial 2	411.png	point(3 -3)	412.png	FALSE	18	FALSE
cassie314	Tutorial 2	412.png	point(4 -4)	413.png	FALSE	19	FALSE
cassie314	Tutorial 2	413.png	point(5 -5)	7.png	FALSE	20	FALSE
cassie314	Tutorial 2	0.png	line(0 0 0 0)	121.png	FALSE	0	FALSE
cassie314	Tutorial 2	121.png	undo	0.png	FALSE	2	FALSE
cassie314	Tutorial 2	0.png	line(-5 -5 0 0)	414.png	FALSE	2	FALSE
cassie314	Tutorial 2	414.png	line(-5 5 0 0)	415.png	FALSE	3	FALSE
cassie314	Tutorial 2	415.png	line(-5 5 0 0)	415.png	FALSE	4	FALSE
cassie314	Tutorial 2	415.png	line(5 5 0 0)	74.png	FALSE	5	FALSE
cassie314	Tutorial 2	74.png	line(5 5 0 0)	74.png	FALSE	6	FALSE
cassie314	Tutorial 2	74.png	line(5 -5 0 0)	7.png	FALSE	7	FALSE
cassie314	Tutorial 2	0.png	line(5 -5 0 0)	206.png	FALSE	0	FALSE
cassie314	Tutorial 2	206.png	line(5 -5 0 0)	206.png	FALSE	1	FALSE
cassie314	Tutorial 2	206.png	undo	206.png	FALSE	3	FALSE
cassie314	Tutorial 2	206.png	line(5 -5 0 0)	206.png	FALSE	3	FALSE
cassie314	Tutorial 2	206.png	line(-5 -5 0 0)	416.png	FALSE	4	FALSE
cassie314	Tutorial 2	416.png	line(-5 -5 0 0)	416.png	FALSE	5	FALSE
cassie314	Tutorial 2	416.png	line(5 5 0 0)	135.png	FALSE	6	FALSE
cassie314	Tutorial 2	135.png	line(5 5 0 0)	135.png	FALSE	7	FALSE
cassie314	Tutorial 2	135.png	line(5 5 0 0)	135.png	FALSE	8	FALSE
cassie314	Tutorial 2	135.png	line(-5 5 0 0)	7.png	FALSE	9	FALSE
cassie314	Tutorial 2	0.png	line(5 5 -5 -5)	117.png	FALSE	0	FALSE
cassie314	Tutorial 2	117.png	line(-5 5 5 -5)	7.png	FALSE	1	FALSE
CDog2229	Tutorial 2	0.png	point(0 0)	121.png	FALSE	0	FALSE
CDog2229	Tutorial 2	121.png	line(5 -5 0 0)	206.png	FALSE	1	FALSE
CDog2229	Tutorial 2	206.png	line(-5 5 0 0)	6.png	FALSE	2	FALSE
CDog2229	Tutorial 2	6.png	line(-5 -5 0 0)	214.png	FALSE	3	FALSE
CDog2229	Tutorial 2	214.png	line(5 5 0 0)	7.png	FALSE	4	FALSE
CDog2229	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
CDog2229	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
ceacheergirl	Tutorial 2	0.png	line(-5 5 -5 5)	5.png	FALSE	0	FALSE
ceacheergirl	Tutorial 2	5.png	line(-5 5 -5 5)	5.png	FALSE	1	FALSE
ceacheergirl	Tutorial 2	5.png	line(-5 5 -5 5)	5.png	FALSE	2	FALSE
ceacheergirl	Tutorial 2	5.png	line(-5 5 -5 5)	5.png	FALSE	3	FALSE
ceacheergirl	Tutorial 2	5.png	point(0 0)	369.png	FALSE	4	FALSE
ceacheergirl	Tutorial 2	369.png	line(-4 4 -4 4)	431.png	FALSE	5	FALSE
ceacheergirl	Tutorial 2	431.png	line(-4 4 -4 4)	431.png	FALSE	6	FALSE
ceacheergirl	Tutorial 2	431.png	line(-4 4 -4 4)	431.png	FALSE	7	FALSE
ceacheergirl	Tutorial 2	431.png	line(-4 4 -4 4)	431.png	FALSE	8	FALSE
ceacheergirl	Tutorial 2	431.png	line(-3 3 -3 3)	432.png	FALSE	9	FALSE
ceacheergirl	Tutorial 2	432.png	point(-2 2)	433.png	FALSE	10	FALSE
ceacheergirl	Tutorial 2	433.png	line(-1 1 -1 1)	175.png	FALSE	11	FALSE
ceacheergirl	Tutorial 2	175.png	line(1 -1 1 -1)	176.png	FALSE	12	FALSE
ceacheergirl	Tutorial 2	176.png	line(2 -2 2 -2)	177.png	FALSE	13	FALSE
ceacheergirl	Tutorial 2	177.png	point(3 -3)	178.png	FALSE	14	FALSE
ceacheergirl	Tutorial 2	178.png	line(4 -4 4 -4)	179.png	FALSE	15	FALSE
ceacheergirl	Tutorial 2	179.png	point(5 -5)	6.png	FALSE	16	FALSE
ceacheergirl	Tutorial 2	6.png	line(-4 -4 -5 -5)	434.png	FALSE	17	FALSE
ceacheergirl	Tutorial 2	434.png	line(-3 -3 -2 -2)	435.png	FALSE	18	FALSE
ceacheergirl	Tutorial 2	435.png	line(-1 1 -1 1)	435.png	FALSE	19	FALSE
ceacheergirl	Tutorial 2	435.png	point(-1 1)	435.png	FALSE	20	FALSE
ceacheergirl	Tutorial 2	435.png	point(-1 1)	435.png	FALSE	21	FALSE
ceacheergirl	Tutorial 2	435.png	line(-1 1 -1 1)	435.png	FALSE	22	FALSE
ceacheergirl	Tutorial 2	435.png	point(-1 -1)	214.png	FALSE	23	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	24	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	25	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	26	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	27	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	28	FALSE
ceacheergirl	Tutorial 2	214.png	line(-1 -1 -2 -2)	214.png	FALSE	29	FALSE
dangt61	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
dangt61	Tutorial 2	6.png	line(-5 -5 5 5)	7.png	FALSE	1	FALSE
daniel	Tutorial 2	0.png	point(-5 5)	5.png	FALSE	0	FALSE
daniel	Tutorial 2	5.png	point(-4 -4)	501.png	FALSE	1	FALSE
douglas	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
douglas	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
dreamS1	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
dreamS1	Tutorial 2	6.png	line(5 5 5 -5)	550.png	FALSE	1	FALSE
dreamS1	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
dreamS1	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
EmilyFomin	Tutorial 2	0.png	point(0 0)	121.png	FALSE	0	FALSE
EmilyFomin	Tutorial 2	121.png	line(5 -5 -5 5)	6.png	FALSE	1	FALSE
EmilyFomin	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	2	FALSE
gym1734	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
gym1734	Tutorial 2	6.png	line(-5 -5 5 5)	7.png	FALSE	1	FALSE
Huzaifa	Tutorial 2	0.png	point(-5 5)	5.png	FALSE	0	FALSE
Huzaifa	Tutorial 2	5.png	point(-4 4)	61.png	FALSE	1	FALSE
Huzaifa	Tutorial 2	61.png	point(-3 3)	172.png	FALSE	2	FALSE
Huzaifa	Tutorial 2	172.png	point(-2 2)	173.png	FALSE	3	FALSE
Huzaifa	Tutorial 2	173.png	point(-1 1)	174.png	FALSE	4	FALSE
Huzaifa	Tutorial 2	174.png	point(0 0)	175.png	FALSE	5	FALSE
Huzaifa	Tutorial 2	175.png	point(5 -5)	757.png	FALSE	6	FALSE
Huzaifa	Tutorial 2	757.png	point(4 -4)	758.png	FALSE	7	FALSE
Huzaifa	Tutorial 2	758.png	point(3 -3)	759.png	FALSE	8	FALSE
Huzaifa	Tutorial 2	759.png	point(2 -2)	760.png	FALSE	9	FALSE
Huzaifa	Tutorial 2	760.png	point(1 -1)	6.png	FALSE	10	FALSE
Huzaifa	Tutorial 2	6.png	line(0 0 0 0)	6.png	FALSE	11	FALSE
Huzaifa	Tutorial 2	6.png	point(-5 -5)	375.png	FALSE	12	FALSE
Huzaifa	Tutorial 2	375.png	point(-4 -4)	434.png	FALSE	13	FALSE
Huzaifa	Tutorial 2	434.png	point(-3 -3)	761.png	FALSE	14	FALSE
Huzaifa	Tutorial 2	761.png	point(-2 -2)	435.png	FALSE	15	FALSE
Huzaifa	Tutorial 2	435.png	point(-1 -1)	214.png	FALSE	16	FALSE
Huzaifa	Tutorial 2	214.png	point(1 1)	762.png	FALSE	17	FALSE
Huzaifa	Tutorial 2	762.png	point(2 2)	215.png	FALSE	18	FALSE
Huzaifa	Tutorial 2	215.png	point(3 2)	763.png	FALSE	19	FALSE
Huzaifa	Tutorial 2	763.png	undo	215.png	FALSE	21	FALSE
Huzaifa	Tutorial 2	215.png	point(3 3)	764.png	FALSE	21	FALSE
Huzaifa	Tutorial 2	764.png	point(4 4)	216.png	FALSE	22	FALSE
Huzaifa	Tutorial 2	216.png	point(5 5)	7.png	FALSE	23	FALSE
Izzabella98	Tutorial 2	0.png	line(-5 5 5 -5)	6.png	FALSE	0	FALSE
Izzabella98	Tutorial 2	6.png	line(5 5 -5 -5)	7.png	FALSE	1	FALSE
janiya	Tutorial 2	0.png	line(0 0 0 0)	121.png	FALSE	0	FALSE
janiya	Tutorial 2	121.png	line(0 0 0 0)	121.png	FALSE	1	FALSE
janiya	Tutorial 2	121.png	line(0 0 0 0)	121.png	FALSE	2	FALSE
janiya	Tutorial 2	121.png	line(0 0 0 0)	121.png	FALSE	3	FALSE
janiya	Tutorial 2	121.png	line(0 0 0 0)	121.png	FALSE	4	FALSE
janiya	Tutorial 2	121.png	point(-5 5)	369.png	FALSE	5	FALSE
janiya	Tutorial 2	369.png	point(-4 4)	431.png	FALSE	6	FALSE
janiya	Tutorial 2	431.png	point(-3 3)	432.png	FALSE	7	FALSE
janiya	Tutorial 2	432.png	point(-2 2)	433.png	FALSE	8	FALSE
janiya	Tutorial 2	433.png	point(-1 1)	175.png	FALSE	9	FALSE
janiya	Tutorial 2	175.png	point(2 2)	789.png	FALSE	10	FALSE
janiya	Tutorial 2	789.png	point(1 1)	790.png	FALSE	11	FALSE
janiya	Tutorial 2	790.png	point(3 3)	791.png	FALSE	12	FALSE
janiya	Tutorial 2	791.png	point(4 4)	792.png	FALSE	13	FALSE
janiya	Tutorial 2	792.png	point(5 5)	73.png	FALSE	14	FALSE
janiya	Tutorial 2	73.png	point(1 -1)	793.png	FALSE	15	FALSE
janiya	Tutorial 2	793.png	point(2 -2)	794.png	FALSE	16	FALSE
janiya	Tutorial 2	794.png	point(3 -3)	795.png	FALSE	17	FALSE
janiya	Tutorial 2	795.png	point(4 -4)	796.png	FALSE	18	FALSE
janiya	Tutorial 2	796.png	point(5 -5)	184.png	FALSE	19	FALSE
janiya	Tutorial 2	184.png	point(-1 -1)	185.png	FALSE	20	FALSE
janiya	Tutorial 2	185.png	point(-2 -2)	186.png	FALSE	21	FALSE
janiya	Tutorial 2	186.png	point(-3 -3)	187.png	FALSE	22	FALSE
janiya	Tutorial 2	187.png	point(-4 -4)	188.png	FALSE	23	FALSE
janiya	Tutorial 2	188.png	point(-5 -5)	7.png	FALSE	24	FALSE
jdf4234	Tutorial 2	0.png	point(0 0)	121.png	FALSE	0	FALSE
jdf4234	Tutorial 2	121.png	undo	0.png	FALSE	2	FALSE
jdf4234	Tutorial 2	0.png	point(5 -5)	280.png	FALSE	2	FALSE
jdf4234	Tutorial 2	0.png	point(5 -5)	280.png	FALSE	0	FALSE
jdf4234	Tutorial 2	280.png	point(4 -4)	841.png	FALSE	1	FALSE
jdf4234	Tutorial 2	0.png	point(5 -5)	280.png	FALSE	0	FALSE
jdf4234	Tutorial 2	280.png	point(4 -4)	841.png	FALSE	1	FALSE
jdf4234	Tutorial 2	841.png	point(3 -3)	842.png	FALSE	2	FALSE
jdf4234	Tutorial 2	842.png	point(2 -2)	843.png	FALSE	3	FALSE
jdf4234	Tutorial 2	843.png	point(1 -1)	844.png	FALSE	4	FALSE
jdf4234	Tutorial 2	844.png	point(0 0)	206.png	FALSE	5	FALSE
jdf4234	Tutorial 2	206.png	point(-1 1)	207.png	FALSE	6	FALSE
jdf4234	Tutorial 2	207.png	point(-2 2)	208.png	FALSE	7	FALSE
jdf4234	Tutorial 2	208.png	point(-3 3)	209.png	FALSE	8	FALSE
jdf4234	Tutorial 2	209.png	point(-4 4)	210.png	FALSE	9	FALSE
jdf4234	Tutorial 2	210.png	point(-5 5)	6.png	FALSE	10	FALSE
jdf4234	Tutorial 2	6.png	point(-5 -5)	375.png	FALSE	11	FALSE
jdf4234	Tutorial 2	375.png	point(-4 -4)	434.png	FALSE	12	FALSE
jdf4234	Tutorial 2	434.png	point(-3 -3)	761.png	FALSE	13	FALSE
jdf4234	Tutorial 2	761.png	point(-2 -2)	435.png	FALSE	14	FALSE
jdf4234	Tutorial 2	435.png	point(-1 -1)	214.png	FALSE	15	FALSE
jdf4234	Tutorial 2	214.png	point(1 1)	762.png	FALSE	16	FALSE
jdf4234	Tutorial 2	762.png	point(2 2)	215.png	FALSE	17	FALSE
jdf4234	Tutorial 2	215.png	point(3 3)	764.png	FALSE	18	FALSE
jdf4234	Tutorial 2	764.png	point(4 4)	216.png	FALSE	19	FALSE
jdf4234	Tutorial 2	216.png	point(5 5)	7.png	FALSE	20	FALSE
Jennabackspace	Tutorial 2	0.png	line(0 0 -5 6)	983.png	FALSE	0	FALSE
